student_id,full_name,age,gender,grade_level,school_id,math_score,science_score,french_score,arabic_score,philosophy_score,attendance_pct,study_hours_per_day,internet_access,parent_education,scholarship,enrollment_date,average_score,status,school_name,school_type,milieu,province,region,capacity,num_teachers,infrastructure_score,digital_equipment,year_founded,taux_reussite_national_pct,taux_pauvrete_pct,taux_alphabetisation_pct,couverture_internet_pct,depense_par_eleve_mad,taux_abandon_scolaire_pct,ratio_eleves_par_enseignant,nb_etablissements,risk_score,risk_level
STU0349,Omar Lahlou,16.0,M,1ère Bac,SCH133,7.4,7.3,8.7,7.6,9.1,76.2,1.8,Non,Aucun,Oui,2023-09-18,8.02,Ajourné,Institut Al Massira,Public,Rural,Taourirt,Oriental,401,46,7.0,Non,1977,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.52,Risque modéré
STU0244,Aisha Berrada,17.0,F,1ère Bac,SCH108,15.3,10.2,12.3,17.5,11.0,82.6,3.2,Non,Secondaire,Oui,2023-09-15,13.26,Admis,Collège Ibn Battuta,Privé,Rural,Khénifra,Béni Mellal-Khénifra,851,45,5.2,Partiel,2009,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.33,Risque faible
STU0794,Houda Kettani,17.0,F,1ère Bac,SCH059,17.4,11.1,16.2,11.5,14.1,92.8,4.7,Oui,Secondaire,Non,2023-09-05,14.06,Admis,Institut Moulay Youssef,Privé,Rural,Safi,Marrakech-Safi,1134,47,5.8,Partiel,2003,63.7,12.7,74.6,66.2,6314,17.2,23.0,14,0.24,Risque faible
STU0088,Hajar Benali,18.0,F,2ème Bac,SCH072,14.5,17.7,14.1,13.0,12.8,67.6,5.3,Non,Secondaire,Oui,2023-09-11,14.42,Admis,Collège Moulay Youssef,Privé,Rural,Tanger,Tanger-Tétouan-Al Hoceïma,921,60,3.7,Oui,1994,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.29,Risque faible
STU0752,Chaimae Benjelloun,16.0,F,Tronc Commun,SCH084,14.6,14.4,12.8,17.4,13.0,75.0,5.2,Non,Aucun,Oui,2023-09-13,14.44,Admis,Collège Oued Ziz,Public,Urbain,Larache,Tanger-Tétouan-Al Hoceïma,795,32,7.7,Partiel,2013,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.27,Risque faible
STU0656,Loubna Tahiri,16.0,F,Tronc Commun,SCH008,12.2,17.7,13.0,10.5,15.0,91.4,4.5,Oui,Aucun,Non,2023-09-06,13.68,Admis,École Secondaire Oued Ziz,Privé,Urbain,Mohammedia,Casablanca-Settat,999,56,3.5,Partiel,1985,60.5,7.5,84.7,45.1,5685,17.8,34.4,15,0.26,Risque faible
STU0943,Fatima Zouiten,17.0,F,1ère Bac,SCH050,16.2,13.5,10.0,10.7,15.7,80.7,4.2,Non,Primaire,Oui,2023-09-13,13.22,Admis,École Secondaire Averroès,Public,Rural,Ifrane,Fès-Meknès,371,57,9.0,Partiel,1995,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.31,Risque faible
STU0779,Ilyas El Idrissi,18.0,M,2ème Bac,SCH010,11.5,12.5,12.4,11.3,10.9,80.3,2.8,Non,Secondaire,Non,2023-09-16,11.72,Admis,École Secondaire Averroès,Public,Urbain,Settat,Casablanca-Settat,574,19,4.4,Partiel,1995,60.5,7.5,84.7,45.1,5685,17.8,34.4,15,0.39,Risque faible
STU0419,Mehdi Lahlou,16.0,M,1ère Bac,SCH028,10.7,9.0,9.7,11.0,8.3,67.1,3.5,Non,Primaire,Oui,2023-09-06,9.74,Ajourné,Lycée Averroès,Public,Rural,Kénitra,Rabat-Salé-Kénitra,571,44,4.9,Partiel,2010,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.46,Risque modéré
STU0289,Meryem Kettani,17.0,F,2ème Bac,SCH036,12.6,14.0,15.2,14.8,10.3,86.0,4.8,Non,Aucun,Oui,2023-09-17,13.38,Admis,École Secondaire Al Amal,Privé,Urbain,Fès,Fès-Meknès,979,21,9.1,Oui,1991,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.27,Risque faible
STU0649,Bilal Kettani,15.0,M,3ème Collège,SCH044,13.4,13.5,17.8,11.2,18.0,90.5,3.7,Non,Supérieur,Non,2023-09-15,14.78,Admis,Collège Mohammed V,Privé,Rural,Meknès,Fès-Meknès,463,59,3.7,Oui,2005,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.25,Risque faible
STU0167,Lina Benhaddou,16.0,F,1ère Bac,SCH024,14.1,10.8,16.8,17.7,11.9,73.9,4.8,Non,Supérieur,Oui,2023-09-21,14.26,Admis,Lycée Al Massira,Privé,Rural,Kénitra,Rabat-Salé-Kénitra,969,56,3.6,Non,1996,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.28,Risque faible
STU0596,Nour Mansouri,16.0,F,1ère Bac,SCH033,7.5,7.1,8.3,10.9,9.1,62.8,2.9,Non,Primaire,Oui,2023-09-09,8.58,Ajourné,École Secondaire Averroès,Privé,Urbain,Skhirate,Rabat-Salé-Kénitra,434,57,7.2,Non,1995,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.51,Risque modéré
STU0972,Youssef Lahlou,17.0,M,1ère Bac,SCH126,11.9,15.1,10.2,13.6,10.4,92.3,4.4,Non,Supérieur,Non,2023-09-07,12.24,Admis,École Secondaire Al Wifaq,Public,Rural,Nador,Oriental,468,31,8.9,Non,1993,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.29,Risque faible
STU0934,Soukaina El Ouali,14.0,F,3ème Collège,SCH096,10.9,11.7,17.2,14.0,11.5,92.9,4.0,Non,Primaire,Oui,2023-09-04,13.06,Admis,Institut Oued Ziz,Privé,Urbain,Taroudant,Souss-Massa,611,59,5.6,Non,2007,62.4,20.5,71.2,87.8,5102,16.5,29.4,13,0.28,Risque faible
STU0156,Ghita Belkadi,15.0,F,3ème Collège,SCH024,14.9,15.0,16.3,12.0,10.3,70.4,3.6,Non,Aucun,Non,2023-09-20,13.7,Admis,Lycée Al Massira,Privé,Rural,Kénitra,Rabat-Salé-Kénitra,969,56,3.6,Non,1996,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.34,Risque faible
STU0357,Adil Amrani,18.0,M,2ème Bac,SCH023,12.3,15.2,16.2,13.8,13.1,68.9,4.0,Oui,Primaire,Non,2023-09-05,14.12,Admis,Institut Hassan II,Public,Rural,Kénitra,Rabat-Salé-Kénitra,396,21,7.3,Non,2002,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.33,Risque faible
STU0382,Ilyas Cherif,16.0,M,Tronc Commun,SCH053,14.6,11.2,13.7,15.3,16.4,76.9,3.6,Non,Primaire,Non,2023-09-10,14.24,Admis,École Secondaire Hassan II,Public,Rural,Taza,Fès-Meknès,740,52,6.9,Non,2004,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.31,Risque faible
STU0280,Chaimae Mansouri,17.0,F,1ère Bac,SCH023,11.2,10.5,13.2,16.0,12.7,65.6,3.8,Non,Aucun,Oui,2023-09-04,12.72,Admis,Institut Hassan II,Public,Rural,Kénitra,Rabat-Salé-Kénitra,396,21,7.3,Non,2002,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.38,Risque faible
STU0127,Chaimae Kettani,16.0,F,1ère Bac,SCH137,13.8,16.2,12.4,16.0,13.6,73.1,4.3,Non,Aucun,Oui,2023-09-09,14.4,Admis,Lycée Al Wifaq,Public,Rural,Taourirt,Oriental,1083,50,4.3,Oui,1989,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.3,Risque faible
STU0708,Chaimae El Ouali,16.0,F,Tronc Commun,SCH120,14.3,13.7,10.5,14.6,15.4,72.7,6.0,Oui,Secondaire,Oui,2023-09-19,13.7,Admis,Institut Al Kindi,Public,Urbain,Oujda,Oriental,901,34,7.2,Non,1991,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.27,Risque faible
STU0778,Ilyas Tahiri,16.0,M,1ère Bac,SCH103,10.4,10.5,11.8,17.2,14.1,69.3,4.6,Oui,Secondaire,Oui,2023-09-17,12.8,Admis,Collège Mohammed V,Privé,Urbain,Béni Mellal,Béni Mellal-Khénifra,862,23,9.0,Non,2006,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.34,Risque faible
STU0023,Samira Tazi,15.0,F,3ème Collège,SCH125,12.7,18.0,12.0,16.5,16.9,71.2,5.6,Non,Aucun,Non,2023-09-17,15.22,Admis,Lycée Al Amal,Privé,Urbain,Nador,Oriental,602,35,7.9,Oui,1987,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.25,Risque faible
STU0617,Mehdi Alaoui,15.0,M,3ème Collège,SCH068,11.1,10.5,13.9,16.1,16.9,81.5,4.6,Non,Primaire,Oui,2023-09-21,13.7,Admis,Institut Al Kindi,Privé,Rural,Essaouira,Marrakech-Safi,516,44,5.1,Non,1992,63.7,12.7,74.6,66.2,6314,17.2,23.0,14,0.28,Risque faible
STU0666,Mehdi Chraibi,17.0,M,2ème Bac,SCH105,10.5,15.6,16.0,10.4,10.1,79.5,3.5,Oui,Primaire,Oui,2023-09-17,12.52,Admis,Lycée Ibn Battuta,Public,Urbain,Béni Mellal,Béni Mellal-Khénifra,420,56,8.4,Non,1993,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.35,Risque faible
STU0283,Karim El Idrissi,14.0,M,3ème Collège,SCH117,17.9,17.9,13.8,10.1,16.2,86.1,4.6,Non,Secondaire,Oui,2023-09-17,15.18,Admis,Institut Ibn Khaldoun,Privé,Rural,Fquih Ben Salah,Béni Mellal-Khénifra,550,48,5.7,Partiel,1986,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.23,Risque faible
STU0904,Hajar Belkadi,17.0,F,2ème Bac,SCH076,8.0,12.0,18.0,15.0,5.0,70.7,3.3,Oui,Supérieur,Non,2023-09-19,11.6,Admis,École Secondaire Al Massira,Public,Rural,Tétouan,Tanger-Tétouan-Al Hoceïma,1148,44,7.6,Non,1986,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.4,Risque modéré
STU0739,Houda Benjelloun,16.0,F,1ère Bac,SCH033,16.5,11.1,17.7,15.3,17.9,73.9,5.3,Oui,Aucun,Oui,2023-09-06,15.7,Admis,École Secondaire Averroès,Privé,Urbain,Skhirate,Rabat-Salé-Kénitra,434,57,7.2,Non,1995,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.23,Risque faible
STU0368,Bilal Benjelloun,17.0,M,2ème Bac,SCH051,12.0,11.0,17.5,13.3,13.9,70.8,4.2,Non,Aucun,Oui,2023-09-17,13.54,Admis,École Secondaire Al Biruni,Public,Rural,Ifrane,Fès-Meknès,616,57,5.7,Non,1993,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.33,Risque faible
STU0026,Lina Chraibi,18.0,F,Tronc Commun,SCH126,15.5,12.4,16.3,13.2,17.9,89.0,4.5,Non,Aucun,Non,2023-09-17,15.06,Admis,École Secondaire Al Wifaq,Public,Rural,Nador,Oriental,468,31,8.9,Non,1993,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.23,Risque faible
STU0197,Lina Alaoui,15.0,F,Tronc Commun,SCH018,10.8,7.3,7.2,10.2,7.8,59.4,1.9,Oui,Primaire,Oui,2023-09-16,8.66,Ajourné,Institut Al Wifaq,Public,Urbain,Rabat,Rabat-Salé-Kénitra,370,49,8.0,Oui,2005,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.55,Risque modéré
STU0065,Amine El Fassi,14.0,M,3ème Collège,SCH056,8.8,10.6,8.5,9.6,10.2,64.9,1.6,Oui,Secondaire,Non,2023-09-04,9.54,Ajourné,Lycée Ibn Battuta,Public,Rural,Marrakech,Marrakech-Safi,724,55,6.7,Partiel,1999,63.7,12.7,74.6,66.2,6314,17.2,23.0,14,0.52,Risque modéré
STU0016,Aisha Chraibi,17.0,F,1ère Bac,SCH131,16.1,10.8,17.9,17.1,16.0,84.5,6.0,Oui,Supérieur,Non,2023-09-07,15.58,Admis,École Secondaire Ibn Battuta,Public,Urbain,Berkane,Oriental,418,21,4.5,Partiel,1983,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.19,Risque faible
STU0467,Zineb Lahlou,14.0,F,3ème Collège,SCH022,14.8,15.5,14.4,17.2,12.0,75.5,6.4,Non,Primaire,Oui,2023-09-12,14.78,Admis,Collège Mohammed V,Privé,Urbain,Salé,Rabat-Salé-Kénitra,985,46,4.4,Oui,2011,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.22,Risque faible
STU0298,Othmane Benhaddou,17.0,M,2ème Bac,SCH096,13.8,10.5,17.7,17.3,14.3,80.4,5.6,Non,Secondaire,Non,2023-09-16,14.72,Admis,Institut Oued Ziz,Privé,Urbain,Taroudant,Souss-Massa,611,59,5.6,Non,2007,62.4,20.5,71.2,87.8,5102,16.5,29.4,13,0.23,Risque faible
STU0884,Rachid El Ouali,15.0,M,3ème Collège,SCH077,13.3,14.1,10.6,12.5,17.9,95.9,3.2,Non,Secondaire,Oui,2023-09-14,13.68,Admis,Institut Averroès,Privé,Rural,Tétouan,Tanger-Tétouan-Al Hoceïma,1145,52,4.7,Oui,1980,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.28,Risque faible
STU0337,Youssef Bouazza,18.0,M,2ème Bac,SCH083,17.4,16.5,11.8,12.2,10.8,73.0,5.1,Non,Aucun,Oui,2023-09-17,13.74,Admis,Collège Al Farabi,Privé,Rural,Larache,Tanger-Tétouan-Al Hoceïma,1038,27,5.1,Partiel,2009,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.29,Risque faible
STU0821,Loubna El Idrissi,15.0,F,Tronc Commun,SCH052,16.6,14.9,11.6,11.5,15.7,73.2,4.1,Oui,Primaire,Oui,2023-09-05,14.06,Admis,Institut Al Massira,Public,Rural,Taza,Fès-Meknès,1066,26,7.0,Non,2000,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.31,Risque faible
STU0027,Aisha Zouiten,17.0,F,2ème Bac,SCH074,17.7,12.5,11.1,11.5,12.8,68.9,4.4,Non,Supérieur,Non,2023-09-06,13.12,Admis,Lycée Oued Ziz,Public,Urbain,Tanger,Tanger-Tétouan-Al Hoceïma,1091,34,8.5,Partiel,1982,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.34,Risque faible
STU0589,Rachid El Fassi,16.0,M,Tronc Commun,SCH045,11.0,15.0,15.0,12.7,10.1,68.5,3.5,Non,Secondaire,Oui,2023-09-21,12.76,Admis,Institut Al Kindi,Public,Urbain,Meknès,Fès-Meknès,612,29,4.4,Partiel,1987,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.38,Risque faible
STU0044,Zineb Benali,15.0,F,3ème Collège,SCH114,7.7,7.6,10.8,9.3,7.7,68.3,3.6,Non,Primaire,Non,2023-09-04,8.62,Ajourné,Institut Al Kindi,Privé,Rural,Azilal,Béni Mellal-Khénifra,941,60,8.8,Non,2009,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.48,Risque modéré
STU0498,Rachid Benjelloun,18.0,M,2ème Bac,SCH076,15.8,14.2,16.3,13.4,13.2,87.4,4.9,Oui,Supérieur,Oui,2023-09-18,14.58,Admis,École Secondaire Al Massira,Public,Rural,Tétouan,Tanger-Tétouan-Al Hoceïma,1148,44,7.6,Non,1986,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.23,Risque faible
STU0793,Youssef El Ouali,15.0,M,3ème Collège,SCH026,17.5,13.4,14.6,16.6,11.9,74.1,3.9,Oui,Supérieur,Non,2023-09-17,14.8,Admis,Lycée Ibn Battuta,Privé,Urbain,Kénitra,Rabat-Salé-Kénitra,1127,50,3.6,Partiel,2009,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.3,Risque faible
STU0965,Adil Benjelloun,17.0,M,1ère Bac,SCH015,11.4,11.0,11.2,11.0,16.6,75.5,4.2,Non,Supérieur,Non,2023-09-20,12.24,Admis,Collège Ibn Battuta,Privé,Rural,Berrechid,Casablanca-Settat,303,31,9.3,Oui,2007,60.5,7.5,84.7,45.1,5685,17.8,34.4,15,0.35,Risque faible
STU0516,Ghita Benjelloun,16.0,F,Tronc Commun,SCH089,10.5,17.1,16.5,15.9,12.7,75.4,5.4,Non,Secondaire,Non,2023-09-11,14.54,Admis,Collège Atlas,Public,Urbain,Agadir,Souss-Massa,876,34,3.6,Oui,1982,62.4,20.5,71.2,87.8,5102,16.5,29.4,13,0.26,Risque faible
STU0990,Mouad Tahiri,17.0,M,2ème Bac,SCH005,15.9,13.6,15.1,14.3,16.6,74.2,4.9,Oui,Aucun,Oui,2023-09-09,15.1,Admis,École Secondaire Atlas,Privé,Rural,Mohammedia,Casablanca-Settat,344,44,6.5,Non,1980,60.5,7.5,84.7,45.1,5685,17.8,34.4,15,0.26,Risque faible
STU0562,Loubna Tahiri,15.0,F,Tronc Commun,SCH123,9.2,9.1,9.6,10.5,7.3,69.5,2.9,Oui,Aucun,Oui,2023-09-05,9.14,Ajourné,Collège Moulay Youssef,Privé,Rural,Nador,Oriental,1121,37,4.4,Oui,2014,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.48,Risque modéré
STU0918,Soukaina Bouazza,18.0,F,2ème Bac,SCH044,10.5,8.6,9.7,8.2,8.7,70.0,2.5,Oui,Primaire,Oui,2023-09-16,9.14,Ajourné,Collège Mohammed V,Privé,Rural,Meknès,Fès-Meknès,463,59,3.7,Oui,2005,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.49,Risque modéré
STU0455,Zineb El Idrissi,15.0,F,Tronc Commun,SCH025,14.6,11.6,13.1,12.3,10.0,79.7,2.8,Oui,Secondaire,Non,2023-09-11,12.32,Admis,Collège Hassan II,Public,Urbain,Kénitra,Rabat-Salé-Kénitra,849,43,3.9,Oui,1992,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.37,Risque faible
STU0388,Othmane Berrada,15.0,M,Tronc Commun,SCH037,9.9,8.4,9.5,8.9,9.6,58.1,2.5,Oui,Aucun,Oui,2023-09-18,9.26,Ajourné,Collège Mohammed V,Public,Urbain,Fès,Fès-Meknès,588,53,4.4,Non,1988,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.52,Risque modéré
STU0072,Fatima Amrani,19.0,F,Tronc Commun,SCH068,10.2,10.6,7.8,9.5,8.8,76.7,3.1,Non,Aucun,Oui,2023-09-17,9.38,Ajourné,Institut Al Kindi,Privé,Rural,Essaouira,Marrakech-Safi,516,44,5.1,Non,1992,63.7,12.7,74.6,66.2,6314,17.2,23.0,14,0.45,Risque modéré
STU0543,Ilyas Senhaji,15.0,M,3ème Collège,SCH046,16.7,12.9,15.4,13.9,12.5,85.3,4.4,Oui,Aucun,Oui,2023-09-19,14.28,Admis,École Secondaire Al Wifaq,Privé,Rural,Ifrane,Fès-Meknès,371,32,5.3,Partiel,2000,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.26,Risque faible
STU0457,Rachid Senhaji,18.0,M,2ème Bac,SCH027,11.1,13.3,12.1,12.4,11.9,69.9,4.3,Oui,Primaire,Non,2023-09-12,12.16,Admis,Collège Ibn Khaldoun,Public,Urbain,Kénitra,Rabat-Salé-Kénitra,716,46,6.1,Non,1978,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.36,Risque faible
STU0634,Soukaina Mansouri,16.0,F,1ère Bac,SCH097,9.6,7.1,8.7,8.6,8.1,67.1,2.0,Oui,Aucun,Oui,2023-09-17,8.42,Ajourné,Lycée Moulay Youssef,Privé,Rural,Taroudant,Souss-Massa,340,42,7.8,Partiel,1991,62.4,20.5,71.2,87.8,5102,16.5,29.4,13,0.53,Risque modéré
STU0432,Hajar Amrani,16.0,F,Tronc Commun,SCH119,16.4,16.6,12.8,14.8,11.9,82.4,4.3,Non,Aucun,Oui,2023-09-17,14.5,Admis,École Secondaire Ibn Battuta,Public,Rural,Oujda,Oriental,561,57,3.1,Non,1993,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.27,Risque faible
STU0628,Adil Chraibi,17.0,M,1ère Bac,SCH108,11.6,15.9,17.3,13.5,10.5,87.3,4.9,Non,Supérieur,Oui,2023-09-20,13.76,Admis,Collège Ibn Battuta,Privé,Rural,Khénifra,Béni Mellal-Khénifra,851,45,5.2,Partiel,2009,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.25,Risque faible
STU0654,Zineb Tahiri,18.0,F,1ère Bac,SCH087,11.3,16.2,12.3,11.3,11.5,79.6,4.0,Oui,Aucun,Non,2023-09-18,12.52,Admis,Lycée Moulay Youssef,Privé,Urbain,Larache,Tanger-Tétouan-Al Hoceïma,591,45,6.1,Non,1986,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.33,Risque faible
STU0729,Bilal Belkadi,16.0,M,Tronc Commun,SCH009,11.3,10.1,13.8,10.9,14.4,87.1,3.3,Non,Aucun,Non,2023-09-21,12.1,Admis,Institut Averroès,Public,Urbain,Mohammedia,Casablanca-Settat,576,55,7.5,Oui,1995,60.5,7.5,84.7,45.1,5685,17.8,34.4,15,0.34,Risque faible
STU0265,Bilal Benjelloun,16.0,M,Tronc Commun,SCH072,16.5,13.3,17.1,14.4,12.3,81.4,5.5,Non,Secondaire,Non,2023-09-06,14.72,Admis,Collège Moulay Youssef,Privé,Rural,Tanger,Tanger-Tétouan-Al Hoceïma,921,60,3.7,Oui,1994,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.23,Risque faible
STU0210,Mehdi Kettani,17.0,M,2ème Bac,SCH036,16.0,10.0,13.0,14.0,11.0,75.7,3.4,Non,Supérieur,Non,2023-09-03,12.8,Admis,École Secondaire Al Amal,Privé,Urbain,Fès,Fès-Meknès,979,21,9.1,Oui,1991,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.36,Risque faible
STU0317,Omar Benhaddou,16.0,M,1ère Bac,SCH095,15.3,13.9,15.7,17.2,13.3,80.1,4.2,Oui,Secondaire,Oui,2023-09-10,15.08,Admis,Collège Atlas,Public,Urbain,Taroudant,Souss-Massa,614,53,7.9,Partiel,1993,62.4,20.5,71.2,87.8,5102,16.5,29.4,13,0.26,Risque faible
STU0897,Karim Alaoui,18.0,M,2ème Bac,SCH062,14.2,10.2,10.5,12.8,13.0,76.0,1.4,Oui,Primaire,Oui,2023-09-11,12.14,Admis,Collège Ibn Khaldoun,Privé,Urbain,Safi,Marrakech-Safi,536,39,7.5,Partiel,1988,63.7,12.7,74.6,66.2,6314,17.2,23.0,14,0.43,Risque modéré
STU0514,Adil El Fassi,16.0,M,1ère Bac,SCH123,9.8,9.7,10.0,8.7,9.2,62.8,2.2,Non,Supérieur,Oui,2023-09-01,9.48,Ajourné,Collège Moulay Youssef,Privé,Rural,Nador,Oriental,1121,37,4.4,Oui,2014,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.51,Risque modéré
STU0314,Fatima Chraibi,14.0,F,3ème Collège,SCH015,12.9,12.1,11.2,15.9,17.0,96.0,5.3,Non,Supérieur,Non,2023-09-17,13.82,Admis,Collège Ibn Battuta,Privé,Rural,Berrechid,Casablanca-Settat,303,31,9.3,Oui,2007,60.5,7.5,84.7,45.1,5685,17.8,34.4,15,0.22,Risque faible
STU0535,Ilyas Chraibi,16.0,M,Tronc Commun,SCH062,17.0,16.1,10.1,15.3,17.2,71.1,3.1,Oui,Aucun,Oui,2023-09-01,15.14,Admis,Collège Ibn Khaldoun,Privé,Urbain,Safi,Marrakech-Safi,536,39,7.5,Partiel,1988,63.7,12.7,74.6,66.2,6314,17.2,23.0,14,0.32,Risque faible
STU0830,Youssef El Fassi,15.0,M,Tronc Commun,SCH095,10.4,10.9,7.4,8.3,8.4,78.1,1.8,Non,Primaire,Non,2023-09-20,9.08,Ajourné,Collège Atlas,Public,Urbain,Taroudant,Souss-Massa,614,53,7.9,Partiel,1993,62.4,20.5,71.2,87.8,5102,16.5,29.4,13,0.49,Risque modéré
STU0320,Youssef Mansouri,15.0,M,Tronc Commun,SCH027,13.1,11.1,15.0,17.5,13.9,70.9,4.8,Oui,Primaire,Oui,2023-09-05,14.12,Admis,Collège Ibn Khaldoun,Public,Urbain,Kénitra,Rabat-Salé-Kénitra,716,46,6.1,Non,1978,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.3,Risque faible
STU0394,Imane Senhaji,16.0,F,1ère Bac,SCH106,9.0,10.7,8.1,10.4,10.7,81.6,2.4,Oui,Supérieur,Non,2023-09-15,9.78,Ajourné,Institut Ibn Battuta,Privé,Rural,Béni Mellal,Béni Mellal-Khénifra,549,44,6.6,Non,1987,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.44,Risque modéré
STU0142,Meryem El Ouali,15.0,F,3ème Collège,SCH026,16.5,14.3,13.6,16.6,12.6,76.3,5.5,Non,Aucun,Oui,2023-09-04,14.72,Admis,Lycée Ibn Battuta,Privé,Urbain,Kénitra,Rabat-Salé-Kénitra,1127,50,3.6,Partiel,2009,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.25,Risque faible
STU0087,Samira El Idrissi,18.0,F,2ème Bac,SCH137,13.5,11.7,11.1,14.5,10.9,76.6,5.4,Non,Aucun,Oui,2023-09-16,12.34,Admis,Lycée Al Wifaq,Public,Rural,Taourirt,Oriental,1083,50,4.3,Oui,1989,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.31,Risque faible
STU0865,Youssef Berrada,16.0,M,Tronc Commun,SCH058,13.0,10.1,17.7,15.3,17.6,73.25,4.9,Non,Aucun,Non,2023-09-02,14.74,Admis,Institut Ibn Sina,Public,Urbain,Marrakech,Marrakech-Safi,870,30,9.0,Oui,2004,63.7,12.7,74.6,66.2,6314,17.2,23.0,14,0.27,Risque faible
STU0479,Mehdi Lahlou,16.0,M,1ère Bac,SCH119,13.7,11.9,14.2,17.2,10.5,93.6,3.4,Non,Secondaire,Oui,2023-09-09,13.5,Admis,École Secondaire Ibn Battuta,Public,Rural,Oujda,Oriental,561,57,3.1,Non,1993,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.28,Risque faible
STU0504,Khalid Cherif,18.0,M,2ème Bac,SCH072,12.4,17.8,11.9,13.2,12.4,80.2,3.4,Non,Supérieur,Non,2023-09-21,13.54,Admis,Collège Moulay Youssef,Privé,Rural,Tanger,Tanger-Tétouan-Al Hoceïma,921,60,3.7,Oui,1994,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.32,Risque faible
STU0754,Loubna El Fassi,16.0,F,Tronc Commun,SCH134,16.0,16.4,14.0,12.6,12.4,78.4,4.6,Non,Aucun,Non,2023-09-17,14.28,Admis,Collège Ibn Battuta,Privé,Rural,Taourirt,Oriental,755,30,8.6,Oui,1998,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.28,Risque faible
STU0984,Houda Belkadi,17.0,F,1ère Bac,SCH052,14.0,17.7,15.4,10.1,12.6,88.9,4.6,Oui,Secondaire,Oui,2023-09-12,13.96,Admis,Institut Al Massira,Public,Rural,Taza,Fès-Meknès,1066,26,7.0,Non,2000,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.25,Risque faible
STU0216,Lina Tahiri,14.0,F,3ème Collège,SCH036,11.9,13.9,10.6,16.6,11.3,85.3,5.4,Oui,Supérieur,Oui,2023-09-16,12.86,Admis,École Secondaire Al Amal,Privé,Urbain,Fès,Fès-Meknès,979,21,9.1,Oui,1991,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.27,Risque faible
